temperature,solar_irradiance,cloud_cover,humidity,wind_speed,rainfall,dust_level,hour,month,solar_power,wind_power,total_power
16.93,0.0,18.39,75.6,7.34,0.0,4.52,22,1,10.31,252.05,262.36
17.7,0.0,16.1,84.26,3.59,0.0,4.41,23,1,0.45,6.84,7.29
16.3,0.0,23.6,87.82,6.31,0.0,4.41,0,1,18.77,121.58,140.34
15.49,0.0,6.52,76.75,6.33,0.0,5.97,1,1,22.6,141.82,164.41
15.73,0.0,56.37,79.29,1.11,0.0,2.97,2,1,0.0,0.0,0.0
13.63,0.0,26.43,94.44,5.55,0.0,4.81,3,1,0.0,68.91,68.91
14.79,0.0,27.69,88.26,5.17,0.0,5.51,4,1,0.0,26.95,26.95
13.81,0.0,51.65,73.31,0.95,0.0,5.48,5,1,0.0,0.0,0.0
15.55,0.0,52.54,66.61,7.56,0.0,5.12,6,1,43.06,297.62,340.68
15.91,254.15,17.95,77.69,4.51,0.0,3.85,7,1,648.78,18.8,667.58
17.45,434.39,28.45,70.33,1.93,0.0,4.92,8,1,1194.67,0.0,1194.67
19.49,675.35,14.31,79.35,1.63,0.0,5.12,9,1,1843.89,0.0,1843.89
18.67,638.1,46.15,82.31,4.09,0.0,4.47,10,1,1811.52,1.36,1812.87
24.24,638.69,55.16,71.96,1.11,0.0,3.67,11,1,1788.83,0.0,1788.83
20.63,987.62,5.81,67.8,1.91,0.0,4.15,12,1,2816.65,4.21,2820.86
21.11,685.21,57.01,63.5,7.75,0.0,4.24,13,1,1923.19,332.68,2255.87
25.17,871.79,11.29,74.09,5.26,0.0,3.47,14,1,2470.59,19.69,2490.28
24.79,643.4,19.46,75.89,4.39,0.0,4.98,15,1,1770.77,18.81,1789.58
24.37,475.78,8.58,78.62,2.18,0.0,4.44,16,1,1322.83,0.0,1322.83
23.87,224.89,33.32,68.03,2.23,0.0,5.96,17,1,568.21,0.0,568.21
22.12,0.0,11.69,71.73,3.46,0.0,3.38,18,1,0.0,51.2,51.2
19.76,0.0,21.68,81.78,5.33,0.0,4.39,19,1,0.0,61.09,61.09
20.01,0.0,21.18,75.08,0.5,0.0,5.56,20,1,18.26,0.0,18.26
17.59,0.0,4.39,73.32,0.96,0.0,3.61,21,1,25.05,0.57,25.62
18.77,0.0,33.86,69.76,6.43,0.0,2.9,22,1,0.0,136.9,136.9
15.88,0.0,3.02,85.69,5.84,0.0,4.77,23,1,23.62,131.9,155.52
13.88,0.0,19.9,80.01,4.9,0.0,2.51,0,1,5.76,36.83,42.59
13.84,0.0,40.57,78.04,3.74,0.0,4.94,1,1,16.23,12.54,28.77
14.44,0.0,43.1,85.27,1.78,0.0,2.31,2,1,0.0,0.0,0.0
12.81,0.0,20.16,77.93,1.48,0.0,4.58,3,1,24.45,0.0,24.45
12.59,0.0,10.86,79.27,6.91,0.0,5.52,4,1,0.0,185.05,185.05
14.69,0.0,31.17,81.7,3.12,0.0,4.28,5,1,0.0,15.66,15.66
15.48,0.0,34.37,76.69,4.91,0.0,4.53,6,1,0.0,52.89,52.89
15.39,262.38,38.71,91.85,3.51,0.0,4.05,7,1,700.05,0.0,700.05
16.65,465.99,25.14,83.29,5.16,0.0,5.84,8,1,1191.54,26.74,1218.29
19.0,517.87,42.1,77.22,2.09,0.0,3.74,9,1,1446.94,0.0,1446.94
17.77,827.46,21.09,88.91,3.66,0.0,5.97,10,1,2260.58,32.78,2293.36
19.04,887.96,20.8,76.79,3.09,0.0,4.81,11,1,2492.69,0.0,2492.69
21.11,947.58,20.77,82.32,2.39,0.0,4.88,12,1,2665.98,0.0,2665.98
22.66,839.63,31.17,63.85,4.29,0.0,5.48,13,1,2371.5,21.92,2393.42
23.95,781.42,24.24,65.21,3.95,0.0,3.63,14,1,2204.8,0.0,2204.8
25.86,502.21,52.17,60.3,3.72,0.0,4.79,15,1,1377.69,16.14,1393.83
24.77,345.22,49.69,73.31,4.26,0.0,3.41,16,1,1071.48,18.16,1089.64
22.74,220.63,28.4,59.35,1.76,0.0,6.14,17,1,602.34,0.0,602.34
22.16,0.0,5.69,74.95,3.06,0.0,4.5,18,1,0.0,0.0,0.0
19.65,0.0,55.88,71.47,2.82,0.0,5.03,19,1,0.0,0.0,0.0
19.92,0.0,37.76,76.14,5.45,0.0,6.61,20,1,0.0,67.93,67.93
18.22,0.0,7.76,76.98,0.86,0.0,5.52,21,1,16.59,17.17,33.76
17.84,0.0,40.78,82.03,2.59,0.0,4.37,22,1,0.0,0.0,0.0
14.91,0.0,5.94,95.0,7.12,0.0,6.97,23,1,0.0,242.42,242.42
15.95,0.0,7.37,95.0,2.69,0.0,3.44,0,1,24.39,0.0,24.39
16.67,0.0,22.56,85.53,1.83,0.0,4.04,1,1,0.0,0.14,0.14
13.71,0.0,80.01,79.8,5.36,1.42,4.73,2,1,0.0,47.47,47.47
14.31,0.0,13.56,83.34,1.0,0.0,3.8,3,1,0.0,0.0,0.0
14.91,0.0,54.95,77.93,3.35,0.0,4.7,4,1,26.49,0.0,26.49
13.77,0.0,41.52,76.59,6.26,0.0,3.66,5,1,23.9,97.51,121.41
15.5,30.41,13.56,64.77,7.9,0.0,4.44,6,1,93.52,371.25,464.77
16.22,214.24,31.58,77.71,2.41,0.0,3.57,7,1,605.69,0.0,605.69
17.56,351.11,57.01,80.14,2.67,0.0,3.44,8,1,1029.35,0.0,1029.35
17.54,581.3,36.24,82.84,4.12,0.0,5.47,9,1,1561.39,7.51,1568.91
20.03,840.23,8.59,75.86,2.28,0.0,5.16,10,1,2356.55,14.4,2370.94
21.95,915.3,5.47,67.11,1.82,0.0,3.66,11,1,2606.87,0.0,2606.87
24.41,787.59,43.4,65.72,3.35,0.0,4.28,12,1,2183.48,41.62,2225.1
24.47,921.6,16.12,77.02,1.23,0.0,5.98,13,1,2472.87,0.0,2472.87
26.76,785.56,24.28,53.21,6.74,0.0,4.62,14,1,2161.78,170.34,2332.12
22.55,674.92,18.23,67.86,2.87,0.0,3.75,15,1,1907.91,18.87,1926.78
24.84,484.4,20.8,69.38,2.88,0.0,4.2,16,1,1383.8,20.51,1404.31
23.31,240.69,20.32,67.75,5.63,0.0,4.39,17,1,693.61,45.57,739.17
25.52,12.07,14.03,56.23,2.91,0.0,3.45,18,1,48.42,0.0,48.42
19.99,0.0,37.04,82.49,5.38,0.0,4.72,19,1,21.18,59.07,80.24
18.74,0.0,41.56,85.83,2.01,0.0,4.88,20,1,34.81,0.0,34.81
17.8,0.0,14.91,69.74,3.9,0.0,5.34,21,1,50.14,13.26,63.4
14.22,0.0,15.91,56.27,5.44,0.0,4.41,22,1,0.0,57.22,57.22
15.41,0.0,48.16,95.0,3.48,0.0,3.71,23,1,0.0,0.0,0.0
14.08,0.0,13.98,78.78,1.23,0.0,4.91,0,1,0.0,17.57,17.57
14.65,0.0,35.63,73.64,5.2,0.0,4.88,1,1,0.0,57.34,57.34
14.44,0.0,51.84,80.78,3.71,0.0,3.72,2,1,0.0,6.68,6.68
16.57,0.0,10.72,81.68,2.78,0.0,5.17,3,1,38.13,27.11,65.24
15.35,0.0,16.33,75.55,9.99,0.0,6.12,4,1,0.0,989.67,989.67
13.56,0.0,17.48,83.77,6.5,0.0,5.89,5,1,0.0,135.35,135.35
13.87,20.03,21.95,81.4,0.88,0.0,2.97,6,1,41.24,0.0,41.24
16.99,235.23,28.72,73.11,4.27,0.0,5.61,7,1,636.32,0.0,636.32
15.48,415.19,17.68,67.36,2.98,0.0,4.48,8,1,1126.67,0.0,1126.67
21.5,597.43,33.52,83.85,0.88,0.0,3.87,9,1,1689.68,4.11,1693.79
21.82,753.46,37.78,77.33,0.5,0.0,1.68,10,1,2234.39,0.0,2234.39
20.55,480.0,77.63,68.19,4.21,0.64,5.05,11,1,1290.2,5.82,1296.02
19.72,722.2,48.53,78.58,2.8,0.0,5.19,12,1,2008.07,3.44,2011.51
25.12,798.43,35.98,61.91,4.96,0.0,3.95,13,1,2192.67,38.3,2230.97
23.41,774.05,25.57,70.6,3.5,0.0,3.52,14,1,2218.48,18.77,2237.25
25.61,674.38,22.16,73.01,5.43,0.0,4.12,15,1,1867.75,69.57,1937.32
21.19,352.41,46.11,77.28,5.83,0.0,5.12,16,1,1011.65,83.9,1095.55
22.19,261.77,20.63,69.12,4.66,0.0,5.73,17,1,742.61,19.5,762.11
22.3,15.79,21.0,78.77,3.31,0.0,3.59,18,1,56.77,14.83,71.6
21.33,0.0,14.05,73.49,9.51,0.0,3.98,19,1,0.0,805.72,805.72
19.38,0.0,22.1,71.53,2.72,0.0,3.72,20,1,0.0,0.0,0.0
19.69,0.0,11.97,88.77,3.83,0.0,4.33,21,1,7.75,0.0,7.75
15.86,0.0,26.29,70.97,3.86,0.0,3.97,22,1,1.45,28.62,30.07
16.04,0.0,21.13,82.95,3.37,0.0,3.71,23,1,9.99,18.36,28.35
15.46,0.0,27.91,91.79,1.62,0.0,5.98,0,1,0.0,0.0,0.0
15.25,0.0,25.76,67.08,2.97,0.0,2.75,1,1,36.43,2.85,39.28
15.05,0.0,38.06,94.03,2.22,0.0,3.39,2,1,41.63,11.46,53.09
12.12,0.0,27.41,95.0,6.83,0.0,4.39,3,1,0.0,206.27,206.27
11.68,0.0,33.63,81.23,4.64,0.0,5.16,4,1,0.39,22.72,23.11
16.4,0.0,33.77,81.64,2.62,0.0,5.52,5,1,2.01,0.0,2.01
15.77,31.97,30.78,74.18,4.11,0.0,4.33,6,1,93.59,22.46,116.05
15.19,227.76,32.35,74.17,6.23,0.0,5.01,7,1,611.38,104.74,716.12
19.84,469.9,22.46,66.13,7.43,0.0,2.59,8,1,1369.25,270.84,1640.09
18.99,509.94,54.67,89.77,1.26,0.0,3.62,9,1,1418.05,0.0,1418.05
21.87,717.57,31.43,70.89,5.6,0.0,3.71,10,1,2039.97,71.89,2111.86
21.41,948.65,6.48,62.22,8.29,0.0,5.47,11,1,2560.52,453.2,3013.72
25.44,931.78,13.05,76.78,3.57,0.0,4.92,12,1,2601.5,33.24,2634.74
25.77,829.1,31.22,73.46,10.47,0.0,4.49,13,1,2319.16,1182.21,3501.37
23.27,815.82,23.33,74.09,7.98,0.0,4.52,14,1,2265.42,370.46,2635.88
25.27,640.31,27.33,63.41,4.65,0.0,4.13,15,1,1811.29,0.0,1811.29
24.61,482.76,5.55,66.24,6.17,0.0,4.6,16,1,1389.75,111.94,1501.68
25.19,221.51,33.6,85.35,2.67,0.0,4.51,17,1,661.1,2.84,663.95
20.9,0.0,7.56,77.0,7.11,0.0,3.92,18,1,16.02,257.22,273.25
22.34,0.0,52.03,67.96,4.26,0.0,3.89,19,1,14.06,0.0,14.06
21.69,0.0,17.3,78.92,3.8,0.0,4.56,20,1,29.94,27.89,57.82
16.17,0.0,30.42,86.34,6.05,0.0,3.62,21,1,24.43,116.56,140.99
15.74,0.0,13.64,94.62,6.68,0.0,5.12,22,1,0.0,185.5,185.5
13.25,0.0,2.97,83.62,4.95,0.0,3.86,23,1,10.92,39.91,50.83
14.93,0.0,12.52,86.94,0.72,0.0,2.83,0,1,0.0,0.0,0.0
15.61,0.0,22.0,84.51,4.29,0.0,4.33,1,1,49.02,0.0,49.02
16.29,0.0,5.54,73.73,5.91,0.0,5.36,2,1,18.72,79.82,98.54
13.98,0.0,66.16,71.3,3.99,0.0,5.26,3,1,0.0,22.81,22.81
16.48,0.0,25.97,84.19,7.44,0.0,3.58,4,1,0.0,281.53,281.53
12.47,0.0,15.73,89.58,6.79,0.0,3.84,5,1,0.0,183.58,183.58
12.78,0.0,43.6,64.21,3.91,0.0,5.3,6,1,4.35,12.11,16.46
16.29,233.92,21.86,83.7,3.24,0.0,4.89,7,1,635.52,12.06,647.59
18.15,380.35,36.97,76.59,1.07,0.0,4.03,8,1,1077.69,0.0,1077.69
18.82,721.89,11.17,79.9,4.5,0.0,3.46,9,1,2126.13,13.87,2140.0
17.06,669.58,44.71,74.68,2.5,0.0,5.04,10,1,1856.09,0.0,1856.09
21.24,931.13,13.29,85.15,4.73,0.0,2.9,11,1,2635.28,18.54,2653.82
20.45,905.61,25.39,82.7,5.7,0.0,2.31,12,1,2612.6,67.46,2680.07
24.2,894.32,25.05,58.84,3.26,0.0,5.8,13,1,2448.61,16.16,2464.77
24.25,653.31,49.53,62.07,0.56,0.0,4.22,14,1,1827.19,16.58,1843.77
22.46,622.25,29.12,72.53,6.37,0.0,4.47,15,1,1748.07,146.29,1894.36
22.93,418.15,30.9,66.54,4.02,0.0,4.78,16,1,1163.59,0.0,1163.59
21.61,231.58,41.54,81.72,2.77,0.0,5.3,17,1,651.02,0.0,651.02
22.31,1.12,11.85,64.13,4.51,0.0,4.0,18,1,9.95,2.29,12.24
22.8,0.0,21.1,80.22,4.77,0.0,4.68,19,1,40.65,26.01,66.66
18.68,0.0,43.57,57.16,1.8,0.0,4.68,20,1,18.08,7.49,25.58
19.62,0.0,34.48,72.21,4.59,0.0,4.4,21,1,29.43,28.96,58.39
16.78,0.0,22.38,89.97,2.62,0.0,3.18,22,1,0.0,0.0,0.0
15.18,0.0,39.23,80.33,5.74,0.0,4.79,23,1,17.59,102.07,119.66
15.23,0.0,17.34,80.94,7.58,0.0,5.12,0,1,18.08,285.69,303.77
13.04,0.0,17.52,89.57,1.48,0.0,4.68,1,1,0.0,0.0,0.0
13.27,0.0,14.98,87.3,7.11,0.0,4.11,2,1,0.0,242.02,242.02
12.13,0.0,32.77,83.55,6.88,0.0,5.03,3,1,6.38,203.38,209.76
17.05,0.0,16.71,89.09,2.92,0.0,5.21,4,1,5.97,2.06,8.03
14.65,0.0,50.72,82.45,0.77,0.0,5.38,5,1,9.79,0.82,10.61
14.34,0.0,76.47,86.13,4.69,0.01,6.08,6,1,0.0,12.36,12.36
16.75,263.52,14.33,86.46,2.93,0.0,5.02,7,1,738.54,17.7,756.24
17.47,439.65,22.61,58.61,2.08,0.0,5.06,8,1,1213.09,0.0,1213.09
18.6,550.64,38.28,70.93,1.53,0.0,3.92,9,1,1555.03,0.0,1555.03
21.14,724.74,32.76,68.91,2.1,0.0,3.26,10,1,2089.94,0.0,2089.94
22.56,905.82,20.14,77.19,2.34,0.0,5.52,11,1,2483.57,0.0,2483.57
21.67,843.74,32.72,86.95,5.67,0.0,5.73,12,1,2335.82,75.83,2411.64
22.39,828.08,36.99,57.2,5.57,0.0,5.8,13,1,2279.04,76.18,2355.22
23.34,720.35,38.34,67.66,3.72,0.0,4.04,14,1,2067.23,16.74,2083.97
20.47,502.92,53.58,83.18,4.04,0.0,4.2,15,1,1421.58,0.0,1421.58
21.48,413.55,39.81,59.3,7.11,0.0,3.4,16,1,1196.03,221.46,1417.48
25.31,250.89,21.98,71.7,6.95,0.0,2.95,17,1,625.85,192.43,818.28
24.93,12.37,14.6,72.73,5.98,0.0,4.38,18,1,8.49,102.76,111.25
21.05,0.0,21.99,78.04,3.08,0.0,5.89,19,1,7.14,0.0,7.14
21.09,0.0,31.32,64.7,3.04,0.0,4.36,20,1,23.88,10.01,33.89
19.39,0.0,7.28,75.4,6.66,0.0,6.32,21,1,9.63,155.8,165.43
22.25,0.0,24.88,62.68,7.27,0.0,4.82,22,1,0.0,258.83,258.83
18.11,0.0,61.41,86.13,5.7,0.0,4.08,23,1,0.0,68.36,68.36
15.26,0.0,78.83,72.17,5.35,2.19,4.73,0,1,0.0,72.88,72.88
13.23,0.0,30.89,83.43,4.07,0.0,5.65,1,1,13.06,9.77,22.83
11.75,0.0,7.51,95.0,2.89,0.0,5.67,2,1,8.28,0.0,8.28
14.29,0.0,35.36,90.87,2.36,0.0,5.4,3,1,21.99,1.86,23.86
13.02,0.0,6.74,69.22,1.75,0.0,3.04,4,1,0.0,0.0,0.0
12.53,0.0,20.03,81.54,5.14,0.0,4.47,5,1,3.27,58.57,61.84
14.48,11.48,31.78,82.15,5.51,0.0,4.9,6,1,0.0,62.31,62.31
14.87,242.75,37.38,79.64,3.0,0.0,4.92,7,1,656.24,1.04,657.27
20.23,300.24,53.68,77.84,0.5,0.0,4.92,8,1,865.84,0.0,865.84
20.31,701.79,7.07,79.55,7.52,0.0,4.94,9,1,1966.17,292.35,2258.52
20.27,796.38,26.25,89.34,3.41,0.0,4.44,10,1,2254.78,0.0,2254.78
23.71,931.87,18.23,66.81,8.62,0.0,3.65,11,1,2631.29,541.78,3173.07
22.64,843.3,38.77,77.78,4.79,0.0,4.27,12,1,2407.78,23.34,2431.12
22.03,958.3,10.92,71.11,1.64,0.0,4.31,13,1,2697.13,0.0,2697.13
26.1,842.31,8.81,80.22,2.83,0.0,4.58,14,1,2325.85,3.24,2329.08
24.8,637.94,27.95,72.37,4.66,0.0,6.19,15,1,1746.63,31.81,1778.44
22.26,536.86,4.32,72.61,4.61,0.0,4.5,16,1,1521.22,35.59,1556.8
23.03,224.32,45.6,69.27,2.31,0.0,3.87,17,1,647.56,0.0,647.56
21.21,0.0,35.55,66.59,1.99,0.0,6.21,18,1,0.0,0.0,0.0
19.41,0.0,25.4,82.64,2.56,0.0,3.02,19,1,0.81,16.31,17.13
21.67,0.0,18.89,66.43,5.6,0.0,3.41,20,1,26.11,82.79,108.89
21.85,0.0,26.84,57.85,2.37,0.0,5.32,21,1,0.0,8.99,8.99
15.6,0.0,25.93,72.6,4.95,0.0,2.63,22,1,3.02,38.09,41.1
17.33,0.0,52.46,79.42,6.43,0.0,3.89,23,1,0.0,162.09,162.09
14.54,0.0,52.99,71.78,3.17,0.0,4.36,0,1,23.11,0.0,23.11
13.99,0.0,51.74,75.77,0.5,0.0,4.09,1,1,0.0,14.24,14.24
13.33,0.0,55.46,67.87,1.76,0.0,3.88,2,1,44.42,0.0,44.42
12.76,0.0,34.77,77.07,2.75,0.0,4.85,3,1,21.47,0.0,21.47
14.29,0.0,17.14,95.0,2.07,0.0,4.79,4,1,0.0,34.16,34.16
13.47,0.0,47.86,77.77,2.63,0.0,4.11,5,1,0.0,17.05,17.05
15.92,0.0,54.71,79.03,3.99,0.0,3.42,6,1,0.0,4.63,4.63
16.48,224.86,43.54,95.0,0.66,0.0,4.46,7,1,571.35,0.0,571.35
17.4,377.45,44.23,80.77,1.16,0.0,4.25,8,1,1047.93,0.0,1047.93
17.69,660.97,19.84,80.11,6.26,0.0,4.99,9,1,1881.6,132.67,2014.27
19.48,622.07,45.01,67.99,3.87,0.0,4.23,10,1,1743.12,16.64,1759.77
22.68,927.99,14.01,73.59,7.45,0.0,4.45,11,1,2583.06,285.94,2869.0
23.34,721.41,51.24,84.85,0.5,0.0,5.54,12,1,1974.49,6.9,1981.39
21.92,896.52,21.23,63.03,0.5,0.0,6.12,13,1,2453.03,0.0,2453.03
24.03,876.07,8.46,68.68,5.22,0.0,4.98,14,1,2434.52,46.36,2480.88
25.18,479.8,58.83,59.39,3.62,0.0,3.41,15,1,1417.3,20.56,1437.86
21.38,395.85,44.7,86.28,7.05,0.0,3.47,16,1,1137.12,216.56,1353.68
24.2,200.77,36.76,60.53,5.59,0.0,5.83,17,1,554.65,83.95,638.6
21.59,42.74,33.47,67.46,3.77,0.0,4.96,18,1,116.01,33.66,149.67
22.41,0.0,20.81,62.84,3.63,0.0,4.48,19,1,0.0,0.0,0.0
19.2,0.0,41.11,64.9,5.81,0.0,5.71,20,1,40.92,95.93,136.85
16.34,0.0,14.19,80.12,5.74,0.0,6.95,21,1,17.78,74.24,92.02
15.32,0.0,10.19,77.82,2.56,0.0,4.23,22,1,0.0,0.0,0.0
16.62,0.0,50.76,81.86,4.77,0.0,5.46,23,1,18.9,35.98,54.89
15.97,0.0,43.6,84.81,4.57,0.0,5.55,0,1,25.21,19.98,45.19
13.43,0.0,50.1,69.43,6.27,0.0,3.42,1,1,51.14,156.49,207.63
15.24,0.0,62.56,83.12,6.41,0.0,4.8,2,1,1.65,121.32,122.96
11.62,0.0,12.86,77.75,2.52,0.0,5.0,3,1,0.0,4.7,4.7
14.19,0.0,36.37,83.13,6.55,0.0,5.46,4,1,28.79,155.91,184.7
12.97,0.0,25.3,86.11,7.23,0.0,4.83,5,1,0.0,272.6,272.6
14.6,0.0,39.53,79.41,1.53,0.0,4.3,6,1,15.29,1.58,16.86
16.69,212.12,21.05,89.51,4.16,0.0,4.04,7,1,648.57,8.5,657.06
16.53,377.07,47.74,67.7,3.41,0.0,4.21,8,1,1067.27,6.13,1073.4
18.54,532.02,44.42,67.75,3.23,0.0,4.43,9,1,1508.26,20.87,1529.13
21.92,723.8,35.19,74.65,4.97,0.0,4.85,10,1,2008.15,34.05,2042.21
20.75,968.37,4.1,90.99,1.68,0.0,6.22,11,1,2592.79,0.0,2592.79
23.9,922.92,23.14,62.78,5.89,0.0,6.51,12,1,2523.17,71.68,2594.85
21.75,642.32,61.3,72.38,0.74,0.0,6.24,13,1,1760.01,0.0,1760.01
24.74,669.96,39.57,78.84,4.18,0.0,3.89,14,1,1917.27,11.8,1929.07
26.28,503.55,52.11,74.8,2.27,0.0,6.98,15,1,1321.83,0.0,1321.83
20.24,516.19,4.88,79.63,4.72,0.0,5.26,16,1,1405.15,8.37,1413.53
22.25,223.4,4.46,66.54,3.89,0.0,3.61,17,1,644.95,8.59,653.54
23.52,0.0,25.21,70.58,12.97,0.0,4.5,18,1,0.15,1977.03,1977.18
21.31,0.0,35.99,73.66,6.34,0.0,5.6,19,1,0.0,139.91,139.91
20.97,0.0,39.66,82.19,2.88,0.0,4.85,20,1,0.0,0.0,0.0
18.21,0.0,21.78,76.08,3.9,0.0,3.99,21,1,0.0,0.0,0.0
17.95,0.0,27.22,88.31,2.78,0.0,4.75,22,1,0.0,5.92,5.92
16.38,0.0,7.97,78.9,5.14,0.0,4.92,23,1,0.0,44.69,44.69
17.4,0.0,31.51,79.24,3.33,0.0,4.83,0,1,0.0,4.74,4.74
15.23,0.0,11.72,79.7,1.58,0.0,4.42,1,1,0.0,3.01,3.01
14.86,0.0,43.35,79.75,4.68,0.0,4.19,2,1,1.99,21.12,23.11
13.56,0.0,26.94,82.15,0.5,0.0,4.65,3,1,0.0,0.0,0.0
13.62,0.0,42.53,82.93,2.67,0.0,5.12,4,1,20.67,0.0,20.67
14.2,0.0,18.03,68.99,6.94,0.0,5.76,5,1,11.96,169.57,181.53
16.24,14.94,30.3,77.28,1.42,0.0,6.58,6,1,43.86,6.84,50.7
16.05,264.71,18.15,93.25,3.77,0.0,5.53,7,1,756.03,0.0,756.03
18.32,469.91,14.89,62.51,5.67,0.0,5.16,8,1,1316.08,69.31,1385.39
22.29,642.81,22.31,70.29,6.9,0.0,4.88,9,1,1745.58,167.44,1913.02
21.78,812.51,15.01,68.37,4.08,0.0,4.82,10,1,2224.93,0.0,2224.93
21.19,756.54,45.32,76.18,1.83,0.0,4.48,11,1,2138.04,0.0,2138.04
24.52,886.73,27.17,73.66,7.57,0.0,5.23,12,1,2426.76,283.69,2710.44
22.9,874.4,22.12,72.69,5.29,0.0,2.9,13,1,2521.85,46.59,2568.44
20.95,757.27,29.05,57.76,3.19,0.0,5.64,14,1,2089.66,0.0,2089.66
22.67,664.87,20.62,55.57,2.56,0.0,4.48,15,1,1855.87,20.49,1876.36
21.21,428.91,24.62,52.24,1.0,0.0,3.93,16,1,1181.01,10.33,1191.35
22.98,191.38,39.62,70.33,2.07,0.0,4.43,17,1,536.81,30.09,566.91
22.74,27.0,25.71,58.56,5.52,0.0,4.08,18,1,47.53,66.0,113.53
24.2,0.0,24.35,51.18,1.53,0.0,7.29,19,1,17.76,0.0,17.76
20.97,0.0,46.67,66.48,1.68,0.0,4.42,20,1,36.48,52.77,89.25
18.85,0.0,10.69,70.91,2.1,0.0,5.02,21,1,0.0,0.0,0.0
19.13,0.0,18.71,75.38,3.19,0.0,4.0,22,1,5.77,7.63,13.39
13.37,0.0,21.89,83.02,2.06,0.0,5.76,23,1,27.82,11.27,39.09
16.07,0.0,57.09,80.2,6.89,0.0,3.65,0,1,0.0,202.78,202.78
16.08,0.0,28.83,86.27,2.46,0.0,5.86,1,1,0.0,0.0,0.0
12.2,0.0,23.42,82.01,7.14,0.0,5.2,2,1,15.33,228.94,244.27
15.97,0.0,8.05,85.83,9.22,0.0,5.2,3,1,0.0,688.69,688.69
14.93,0.0,17.12,78.29,5.34,0.0,5.43,4,1,0.0,51.99,51.99
14.3,0.0,39.36,78.66,0.5,0.0,4.6,5,1,0.0,0.0,0.0
16.66,0.4,14.11,74.43,2.36,0.0,5.55,6,1,0.0,0.0,0.0
20.16,222.63,33.85,74.52,2.51,0.0,4.55,7,1,624.13,0.0,624.13
18.23,352.62,53.68,82.4,3.98,0.0,4.25,8,1,975.03,30.97,1006.0
19.62,633.28,23.99,80.57,1.87,0.0,3.97,9,1,1758.43,6.95,1765.38
19.85,797.14,19.22,80.05,1.28,0.0,5.91,10,1,2186.87,0.51,2187.38
20.47,927.97,7.53,76.91,1.98,0.0,6.02,11,1,2511.79,0.0,2511.79
24.03,842.36,29.46,60.94,2.83,0.0,6.99,12,1,2275.88,0.0,2275.88
22.3,813.46,35.1,94.3,1.01,0.0,4.6,13,1,2304.3,0.0,2304.3
24.19,826.98,10.53,59.31,2.1,0.0,4.42,14,1,2348.61,10.67,2359.28
23.53,669.07,4.63,71.74,1.93,0.0,4.3,15,1,1887.87,5.81,1893.68
24.8,422.61,29.78,93.22,5.47,0.0,3.33,16,1,1209.99,11.08,1221.07
24.08,227.85,22.23,77.16,1.94,0.0,5.21,17,1,620.94,11.19,632.14
24.34,0.0,50.74,64.19,5.63,0.0,5.06,18,1,7.34,72.21,79.55
20.98,0.0,9.09,83.57,3.79,0.0,4.47,19,1,19.73,32.03,51.75
20.14,0.0,52.53,76.39,5.36,0.0,6.12,20,1,26.82,35.33,62.15
17.78,0.0,29.73,71.13,3.48,0.0,3.98,21,1,34.47,35.81,70.28
17.29,0.0,26.96,80.0,6.84,0.0,3.83,22,1,0.0,201.72,201.72
17.32,0.0,46.72,75.32,2.56,0.0,5.68,23,1,29.6,6.94,36.54
16.92,0.0,50.08,76.98,5.43,0.0,5.89,0,1,0.0,49.86,49.86
13.61,0.0,21.3,83.01,1.9,0.0,4.37,1,1,16.89,0.0,16.89
15.79,0.0,36.36,85.64,6.59,0.0,1.76,2,1,0.0,160.99,160.99
16.35,0.0,25.12,86.59,0.76,0.0,4.66,3,1,0.0,11.75,11.75
15.11,0.0,10.69,75.04,3.52,0.0,4.2,4,1,43.0,9.72,52.73
17.8,0.0,33.44,80.52,3.33,0.0,7.04,5,1,30.19,0.94,31.13
14.62,8.77,23.64,79.31,4.45,0.0,6.27,6,1,0.0,19.92,19.92
14.95,219.31,15.99,87.2,3.43,0.0,4.6,7,1,620.26,0.0,620.26
15.36,427.08,16.79,72.4,4.24,0.0,4.98,8,1,1177.27,11.66,1188.93
21.56,554.03,38.6,72.96,6.33,0.0,5.64,9,1,1531.76,124.55,1656.31
21.59,734.78,28.25,58.45,1.76,0.0,5.05,10,1,2051.14,0.0,2051.14
21.74,880.42,20.96,78.55,2.38,0.0,4.83,11,1,2470.82,0.0,2470.82
23.27,946.6,21.6,85.48,5.73,0.0,5.9,12,1,2563.61,79.22,2642.83
21.96,924.98,9.02,85.02,2.29,0.0,6.21,13,1,2470.23,13.92,2484.15
27.82,658.86,45.28,72.32,6.91,0.0,6.36,14,1,1787.64,174.16,1961.8
24.51,637.2,26.18,74.18,3.97,0.0,5.55,15,1,1725.48,20.43,1745.91
24.31,433.84,32.04,86.35,1.32,0.0,5.58,16,1,1183.63,5.86,1189.49
24.74,213.45,31.0,64.86,0.65,0.0,5.54,17,1,586.19,10.47,596.66
23.58,23.77,55.9,68.68,5.4,0.0,4.83,18,1,60.79,41.41,102.2
22.16,0.0,29.13,83.71,6.27,0.0,5.25,19,1,19.3,121.86,141.16
19.43,0.0,16.85,74.57,2.36,0.0,4.32,20,1,0.0,1.1,1.1
